id,tweet_url,img_url,labels,labels_value,labels_Final,tweet_text,labels_str
1113414676862439427,https://twitter.com/user/status/1113414676862439427,http://pbs.twimg.com/media/D3Okv5wWAAElF1e.jpg,"[0, 2, 2]",2,1,Full Gallery: https://t.co/Ed4Nwy0Zpd Ariella Ferrera gives a titjob and gets her trimmed cunt boned-up... https://t.co/DRD5aPlJU5,"['NotHate', 'Sexist', 'Sexist']"
1105163248591081479,https://twitter.com/user/status/1105163248591081479,http://pbs.twimg.com/ext_tw_video_thumb/1105162716199768064/pu/img/vlMVdeF7FKRaYHHd.jpg,"[2, 2, 0]",2,n,Same nigga different strokes 🤷🏾‍♂️ https://t.co/76tKmRDXrr,"['Sexist', 'Sexist', 'NotHate']"
1109164850536566786,https://twitter.com/user/status/1109164850536566786,http://pbs.twimg.com/media/D2SLjbBU4AIwKgu.jpg,"[2, 0, 2]",2,1,Sean Lawless ravages Addison Lee in her taut twat https://t.co/r11euv5XH8 https://t.co/5PEGzVnrXW,"['Sexist', 'NotHate', 'Sexist']"
1108025873519833089,https://twitter.com/user/status/1108025873519833089,http://pbs.twimg.com/media/D2B_pxpXcAAwHP2.jpg,"[3, 2, 2]",2,n,You faggots are pathetic. Serve me #cashmaster #cashfag #faggot #fagcash #fagtax #findom #findomaddiction https://t.co/IksyMD3Aqa,"['Homophobe', 'Sexist', 'Sexist']"
1106757416446763008,https://twitter.com/user/status/1106757416446763008,http://pbs.twimg.com/media/D1v-AM2WoAEbgdk.jpg,"[2, 0, 2]",2,n,@cheraecherae @chickenOVAthots But this nigga right here got me weak 😂😂😂💀💀💀 https://t.co/S2zPHTkSn4,"['Sexist', 'NotHate', 'Sexist']"
1115366475030650880,https://twitter.com/user/status/1115366475030650880,http://pbs.twimg.com/media/D3qT5elUcAAZbIn.jpg,"[3, 2, 2]",2,1,Meaty blonde milf gets her cunt destroyed https://t.co/VZCiRvOTVH https://t.co/rtL9ZAw7aR,"['Homophobe', 'Sexist', 'Sexist']"
1061232168729485312,https://twitter.com/user/status/1061232168729485312,http://pbs.twimg.com/media/DrpBBbrWkAAhQDS.jpg,"[5, 2, 2]",2,n,National look like a twat day https://t.co/1IRCiYr8cg,"['OtherHate', 'Sexist', 'Sexist']"
1046781634064912384,https://twitter.com/user/status/1046781634064912384,http://pbs.twimg.com/media/DobqWURXoAE_84p.jpg,"[0, 2, 2]",2,1,By: https://t.co/92ySD6HKuq Busty office slut Jayden Jaymes gets her shaved twat drilled hardcore... https://t.co/srcwojVbkB,"['NotHate', 'Sexist', 'Sexist']"
1110066344651878400,https://twitter.com/user/status/1110066344651878400,http://pbs.twimg.com/media/D2e_dFDWkAEEwhe.jpg,"[2, 0, 2]",2,n,Happy birthday to me and my nigga @Richiedxx https://t.co/wuRkHWsxv1,"['Sexist', 'NotHate', 'Sexist']"
1057881765044514816,https://twitter.com/user/status/1057881765044514816,http://pbs.twimg.com/media/Cg5LNbQW0AAn0fK.jpg,"[2, 0, 2]",2,n,Ready? Simply Follow &amp; Retweet &amp; you can win a flatulent blart-gargling Charcoal Dyke Emulsion for Dad https://t.co/Q6RWNYY6qm,"['Sexist', 'NotHate', 'Sexist']"
1107229551833300992,https://twitter.com/user/status/1107229551833300992,http://pbs.twimg.com/media/D12rZ5PWsAE8e8F.jpg,"[3, 2, 2]",2,1,Round 1 is over.....  Wow!  #satisfied #milf #hotwife #cum #pussy #cunt #spunk #dripping https://t.co/OnzIQIxobU,"['Homophobe', 'Sexist', 'Sexist']"
1113074437530832896,https://twitter.com/user/status/1113074437530832896,http://pbs.twimg.com/media/D3JvSu2WAAAk2qy.jpg,"[2, 2, 2]",2,n,Cracking arse on this cunt https://t.co/Bl07O7ksoX,"['Sexist', 'Sexist', 'Sexist']"
1114745038456672256,https://twitter.com/user/status/1114745038456672256,http://pbs.twimg.com/media/D3herafXsAE0uSW.jpg,"[2, 2, 3]",2,0,Taylor Swift BABE★COCK #babecock #cock #sissy #faggot #batecocktobabecock #TaylorSwift https://t.co/GJmFvAkjM0,"['Sexist', 'Sexist', 'Homophobe']"
1057181568144433153,https://twitter.com/user/status/1057181568144433153,http://pbs.twimg.com/media/DqvdCCyXgAAF5w8.jpg,"[2, 2, 0]",2,0,@MitRdb @BronzeHammer @elonmusk Ooh he does though. He's an ugly cunt https://t.co/XWqzvt1IhR,"['Sexist', 'Sexist', 'NotHate']"
1107323147282337793,https://twitter.com/user/status/1107323147282337793,http://pbs.twimg.com/media/D14AiB9VAAEmtiL.jpg,"[2, 3, 2]",2,n,Lazy Sunday. Missing Alpha. @fag @faggot @alpha @cheatingfag @gaycheaters https://t.co/FnC9qgUJuQ,"['Sexist', 'Homophobe', 'Sexist']"
1114249053833920514,https://twitter.com/user/status/1114249053833920514,http://pbs.twimg.com/tweet_video_thumb/D3abmwcWsAA32ok.jpg,"[2, 2, 2]",2,1,@sydniiib @itsjustjaee_ Bitch facts. Cuz at the end of the day. Imma real ass bitch gaf bout a nigga. Periodt https://t.co/2OdiHDHlnB,"['Sexist', 'Sexist', 'Sexist']"
1046992207977295872,https://twitter.com/user/status/1046992207977295872,http://pbs.twimg.com/media/Doep2IHWwAM7kdn.jpg,"[2, 2, 2]",2,1,"Women are too retarded to think rationally, they should only be thinking about the cock being stuffed inside https://t.co/3Giz9G26lA","['Sexist', 'Sexist', 'Sexist']"
1107606195022516225,https://twitter.com/user/status/1107606195022516225,http://pbs.twimg.com/media/D18B9xdXcAEwAnC.jpg,"[0, 2, 2]",2,n,Watch it: https://t.co/4FWTMV6YZV Tickle My Redhead Twat... https://t.co/iBicJOCn2A,"['NotHate', 'Sexist', 'Sexist']"
1116500140825690117,https://twitter.com/user/status/1116500140825690117,http://pbs.twimg.com/media/D36a9IoXkAEZkFH.jpg,"[2, 0, 2]",2,1,"Don't know who is still up, but this rosy cheeked old twat is. https://t.co/rRh5x1FmN1","['Sexist', 'NotHate', 'Sexist']"
1060868354683142144,https://twitter.com/user/status/1060868354683142144,http://pbs.twimg.com/tweet_video_thumb/Drj2IdeW4AElJye.jpg,"[2, 5, 2]",2,n,@piroo2_ Cunt it as break ✨ https://t.co/38mQR6MX5M,"['Sexist', 'OtherHate', 'Sexist']"
1063773521296404480,https://twitter.com/user/status/1063773521296404480,http://pbs.twimg.com/media/DsNIYWPWsAAu1Q5.jpg,"[2, 2, 0]",2,1,By: https://t.co/DPIFI1x1bm Brunette MILF teacher Lisa Ann receiving huge dick in her dripping cunt... https://t.co/TxZDmVsFSC,"['Sexist', 'Sexist', 'NotHate']"
1106572762796179456,https://twitter.com/user/status/1106572762796179456,http://pbs.twimg.com/tweet_video_thumb/D1tWDeVXgAAol9B.jpg,"[0, 2, 2]",2,n,@BlackDonCheadle Nigga what?!?! That's unfathomable to me. Those are two of my favorite funner crackers! https://t.co/RbdtpDeIQc,"['NotHate', 'Sexist', 'Sexist']"
1114425616298676224,https://twitter.com/user/status/1114425616298676224,http://pbs.twimg.com/media/D3c8LvEUwAE_uH2.jpg,"[1, 2, 2]",2,n,Saw Captain Marvel today. The real one not the feminazi. https://t.co/Bqb8HAoroV,"['Racist', 'Sexist', 'Sexist']"
1109549092374540294,https://twitter.com/user/status/1109549092374540294,http://pbs.twimg.com/media/D2XpBMaWwAEsINZ.jpg,"[2, 2, 0]",2,n,Surrender to me... I'm on IM now! #AdultWork.com! link to profile https://t.co/S4otVlgOYk https://t.co/paviBE026q,"['Sexist', 'Sexist', 'NotHate']"
1115881484907421697,https://twitter.com/user/status/1115881484907421697,http://pbs.twimg.com/media/D3xoSu3X4AIa0TK.jpg,"[2, 0, 2]",2,n,Every skinny nigga needs a thick nigga 👅💦🤤 Caramel and chocolate 😋 BOOOOOOOYYYYYYYYYYYY 🤪 https://t.co/jXyWvAdOMC,"['Sexist', 'NotHate', 'Sexist']"
1054085525508968448,https://twitter.com/user/status/1054085525508968448,http://pbs.twimg.com/media/DqDdMYJW4AAqOYG.jpg,"[2, 2, 0]",2,1,She’s made me a right soft cunt. Look at her though! https://t.co/bRzdyhk6Df,"['Sexist', 'Sexist', 'NotHate']"
1110381552360394752,https://twitter.com/user/status/1110381552360394752,http://pbs.twimg.com/media/D2jeIy_X4AEZvpN.jpg,"[2, 2, 0]",2,1,Just made a sale! Young MILF goes lez-Black babe eats cunt https://t.co/Oj5ASz1h4w #MVSales #ManyVids https://t.co/58NurlPvth,"['Sexist', 'Sexist', 'NotHate']"
1061836812237234176,https://twitter.com/user/status/1061836812237234176,http://pbs.twimg.com/media/Drxm8qVUwAA_Spq.jpg,"[2, 2, 5]",2,n,"people like this are what’s wrong with the world wtf, can someone kill this cunt on sight 🔪🔪🔫🔫 https://t.co/Gfx2Y6qLtW","['Sexist', 'Sexist', 'OtherHate']"
1107997470569742336,https://twitter.com/user/status/1107997470569742336,http://pbs.twimg.com/media/D2Bl01VWsAEHKRr.jpg,"[2, 2, 0]",2,1,"Imagine playing “ima go fuck that bitch, ima go trash that bitch” in an office full of 40 middle aged white ppl https://t.co/GNBenSJXBU","['Sexist', 'Sexist', 'NotHate']"
1108508917867429888,https://twitter.com/user/status/1108508917867429888,http://pbs.twimg.com/media/D2I2-_5W0AAQZdE.jpg,"[3, 2, 2]",2,n,Love this Belami faggot. https://t.co/Cxta9xpK97,"['Homophobe', 'Sexist', 'Sexist']"
1113142386954256385,https://twitter.com/user/status/1113142386954256385,http://pbs.twimg.com/media/D3KtGieWkAAn9wS.jpg,"[0, 2, 2]",2,1,Watch it: https://t.co/RTb1b9Owuw Busty babe in shorts Angelina Valentine spreading her twat and butthole... https://t.co/66pm2IGMdd,"['NotHate', 'Sexist', 'Sexist']"
1109429889499889664,https://twitter.com/user/status/1109429889499889664,http://pbs.twimg.com/media/D2V8mLrXgAIxZAH.jpg,"[2, 0, 2]",2,1,ASSume the mf position bitch...that nigga should never have to tell u #benditsohecanBREAKIT https://t.co/baX859ZbBs,"['Sexist', 'NotHate', 'Sexist']"
1113887851345784835,https://twitter.com/user/status/1113887851345784835,http://pbs.twimg.com/media/D3VTGRQW0AAxgXc.jpg,"[2, 0, 2]",2,1,Watch it: https://t.co/ViKOfo7QGg Latina MILF Eva Angelina in glasses gets her cunt licked and banged... https://t.co/zUi9yvktsK,"['Sexist', 'NotHate', 'Sexist']"
1115171631469608960,https://twitter.com/user/status/1115171631469608960,http://pbs.twimg.com/media/D3nioyqWwAINata.jpg,"[3, 2, 2]",2,n,So slut faggot https://t.co/sBsydYzMvr,"['Homophobe', 'Sexist', 'Sexist']"
1063499864552689665,https://twitter.com/user/status/1063499864552689665,http://pbs.twimg.com/media/DsJPfZ5XQAEtydR.jpg,"[2, 2, 0]",2,1,By: https://t.co/ql4Elz5Kx4 Gorgeous MILF Lisa Ann exposing her massive boobs and trimmed cunt... https://t.co/mC0xzGD7L5,"['Sexist', 'Sexist', 'NotHate']"
1055813956386865152,https://twitter.com/user/status/1055813956386865152,http://pbs.twimg.com/tweet_video_thumb/DqcBMGHW4AMoGys.jpg,"[2, 5, 2]",2,1,Don't y'all love it when your older sister (27) is acting like a toddler and being a complete cunt to your mother??? https://t.co/pXruY24P8v,"['Sexist', 'OtherHate', 'Sexist']"
1046774614221836290,https://twitter.com/user/status/1046774614221836290,http://pbs.twimg.com/media/Dobj9R0XoAUQ0Dq.jpg,"[2, 2, 5]",2,n,“For the fans”  This twat is the worst of them all. Cunt. https://t.co/6HDgLMJIcO,"['Sexist', 'Sexist', 'OtherHate']"
1059474190917607429,https://twitter.com/user/status/1059474190917607429,http://pbs.twimg.com/media/DrQCJ9eWsAADBRY.jpg,"[2, 3, 2]",2,n,@ChelseaFC @AlvaroMorata Go back to being a nurse you cunt https://t.co/jezA8xRPcC,"['Sexist', 'Homophobe', 'Sexist']"
1110497665710592001,https://twitter.com/user/status/1110497665710592001,http://pbs.twimg.com/media/D2lHvQpU0AA3mF_.jpg,"[2, 2, 2]",2,n,And this cunt is not in jail https://t.co/4ukccTlesa,"['Sexist', 'Sexist', 'Sexist']"
1114097215163604992,https://twitter.com/user/status/1114097215163604992,http://pbs.twimg.com/media/D3YRg2iV4AAJbBe.jpg,"[0, 2, 2]",2,1,Fingering my wet cunt https://t.co/sVGY7Wm4Ot https://t.co/stNsvUhmTs,"['NotHate', 'Sexist', 'Sexist']"
1060996903800717312,https://twitter.com/user/status/1060996903800717312,http://pbs.twimg.com/media/DrlrDsbU0AA0Pko.jpg,"[2, 2, 0]",2,n,Block and report this cunt. https://t.co/kpUNlA1gg3,"['Sexist', 'Sexist', 'NotHate']"
1115710938529902593,https://twitter.com/user/status/1115710938529902593,http://pbs.twimg.com/media/D3vNL4FW4AAUDCX.jpg,"[2, 2, 2]",2,1,By: https://t.co/cAi72jCuM0 MILF babe with big melons Francesca Le spreading her slutty cunt... https://t.co/MNQhptVbDx,"['Sexist', 'Sexist', 'Sexist']"
1106624259990962176,https://twitter.com/user/status/1106624259990962176,http://pbs.twimg.com/ext_tw_video_thumb/1106624016633286656/pu/img/BmTT3dCGrCBAIzeJ.jpg,"[2, 2, 0]",2,1,CUM AND FUCK  THIS SISSY FAGGOT  FROM WEST WARWICK RHODE ISLAND https://t.co/5Vz06H8CjD,"['Sexist', 'Sexist', 'NotHate']"
1064128308068139009,https://twitter.com/user/status/1064128308068139009,http://pbs.twimg.com/media/DsSLBhBXcAAbWoX.jpg,"[2, 0, 2]",2,n,State of this cunt. https://t.co/wv6k4QMoJX,"['Sexist', 'NotHate', 'Sexist']"
1105393831833407488,https://twitter.com/user/status/1105393831833407488,http://pbs.twimg.com/media/D1cl1QVXcAAzCnr.jpg,"[2, 2, 1]",2,1,Full Video: https://t.co/GXrcfs4TzQ Tattooed MILF with shaved cunt Kylee King gets fucked and facialized... https://t.co/zBmMs2H8FE,"['Sexist', 'Sexist', 'Racist']"
1053839044814106624,https://twitter.com/user/status/1053839044814106624,http://pbs.twimg.com/media/Dp_9BgEVYAA9cK8.jpg,"[0, 2, 2]",2,n,"Don’t be a fuck around dumb cunt, I mean it https://t.co/gnWOH0i2dw","['NotHate', 'Sexist', 'Sexist']"
1107028805112221705,https://twitter.com/user/status/1107028805112221705,http://pbs.twimg.com/media/CS1Fik-VEAAjy_c.jpg,"[0, 2, 2]",2,0,Wouldn't you #surrender to him? https://t.co/lQkcFHUvBe #romance #chicklit  #Summer #LoveStory #BookBoost https://t.co/jItPbsQPOA,"['NotHate', 'Sexist', 'Sexist']"
1050398673136431104,https://twitter.com/user/status/1050398673136431104,http://pbs.twimg.com/media/DpPEBt8XgAAeD2h.jpg,"[2, 2, 0]",2,1,Watch it: https://t.co/oxGVPamjZR Glamorous MILF Veronica Avluv stripping down and fingering her pink twat... https://t.co/9ikpemRJAn,"['Sexist', 'Sexist', 'NotHate']"
1109417932751278081,https://twitter.com/user/status/1109417932751278081,http://pbs.twimg.com/tweet_video_thumb/D2VxuVAWwAATek-.jpg,"[0, 2, 2]",2,n,@eddygarciabjj @MacMallyMMA Fred's a mad backwards cunt 😂😂😂 https://t.co/3bYM8YgepL,"['NotHate', 'Sexist', 'Sexist']"
1054050400586866688,https://twitter.com/user/status/1054050400586866688,http://pbs.twimg.com/media/DqC9PjgXcAAASdJ.jpg,"[2, 2, 5]",2,n,@Zoran_Zaev Re fuck off gypsy VARDASKA cunt https://t.co/uKcJL2giHv,"['Sexist', 'Sexist', 'OtherHate']"
1106890645564780544,https://twitter.com/user/status/1106890645564780544,http://pbs.twimg.com/media/D1x3LT6WoAAz40Y.jpg,"[0, 2, 2]",2,1,Full Video: https://t.co/aLU4d73Z0E Pornstar MILF Nikki Benz takes off her lingerie and touches her cunt... https://t.co/GxU1lEjRkd,"['NotHate', 'Sexist', 'Sexist']"
1061016599887601668,https://twitter.com/user/status/1061016599887601668,http://pbs.twimg.com/media/Drl8-CCXcAAaSw-.jpg,"[2, 1, 2]",2,0,Flat cap Phil whacking a bloke and having his hat after 😂 Serves the pig cunt reyt for wearing blue https://t.co/7zIUyV0L43,"['Sexist', 'Racist', 'Sexist']"
1058956036277784577,https://twitter.com/user/status/1058956036277784577,http://pbs.twimg.com/ext_tw_video_thumb/1058955894094999553/pu/img/jxg-Dz_Q2owKTfVS.jpg,"[2, 2, 2]",2,1,NIGGA MY VAGINA IS IN SHAMBLES I CANT BE HAVING ANYMORE OF YOUR KIDS WHORE @JIMIN https://t.co/1Y7oDGtKYr,"['Sexist', 'Sexist', 'Sexist']"
1054351024943779841,https://twitter.com/user/status/1054351024943779841,http://pbs.twimg.com/media/DqHOqq0X0AAumQP.jpg,"[2, 5, 2]",2,n,"@Rated_Unai Hi, how am I a cunt x https://t.co/hfJk49BYzQ","['Sexist', 'OtherHate', 'Sexist']"
1054296903574274049,https://twitter.com/user/status/1054296903574274049,http://pbs.twimg.com/media/DqGdYOHWoAATCzZ.jpg,"[2, 2, 5]",2,n,What a cunt should look like. https://t.co/rsvnNelX2g,"['Sexist', 'Sexist', 'OtherHate']"
1064344310806499328,https://twitter.com/user/status/1064344310806499328,http://pbs.twimg.com/media/DsVPgetU4AEE7p8.jpg,"[5, 2, 2]",2,n,Thanks cunt  Didn’t wanna talk to you anyways. https://t.co/N1ow6PeEFf,"['OtherHate', 'Sexist', 'Sexist']"
1056324276763136000,https://twitter.com/user/status/1056324276763136000,http://pbs.twimg.com/media/DqjRU6yXgAA4m9W.jpg,"[0, 2, 2]",2,0,"@Exdure @GxmbleEU @DylanLeeeeee He cant lift anything mate, look at the state of the dyslexic cunt https://t.co/xtvT1wFuOZ","['NotHate', 'Sexist', 'Sexist']"
1114707530804948992,https://twitter.com/user/status/1114707530804948992,http://pbs.twimg.com/tweet_video_thumb/D3g8lYAUwAAK-cW.jpg,"[2, 2, 0]",2,0,@realDonaldTrump Stupid Cunt https://t.co/zRqHmHQFcp,"['Sexist', 'Sexist', 'NotHate']"
1115668455716528129,https://twitter.com/user/status/1115668455716528129,http://pbs.twimg.com/media/D3umeHSWsAA02t6.jpg,"[2, 2, 0]",2,n,@YPLAC No words needed. #cunt https://t.co/kPgJHOMgpe,"['Sexist', 'Sexist', 'NotHate']"
1046090334692954112,https://twitter.com/user/status/1046090334692954112,http://pbs.twimg.com/media/DoR1nZrXsAE1j-_.jpg,"[5, 2, 2]",2,1,Full Gallery: https://t.co/yr2jTrNvyb Isis Taylor toying her tight twat with a pink dild... https://t.co/dZr4NB4T1q,"['OtherHate', 'Sexist', 'Sexist']"
1043517326824493056,https://twitter.com/user/status/1043517326824493056,http://pbs.twimg.com/media/DntReouXgAA1li0.jpg,"[0, 2, 2]",2,1,The Full Gallery: https://t.co/LuJ7ZPvdHV Madison Scott stuff old pole in her twat... https://t.co/r5VcvAQPXK,"['NotHate', 'Sexist', 'Sexist']"
1051596369968926720,https://twitter.com/user/status/1051596369968926720,http://pbs.twimg.com/tweet_video_thumb/DpgFUKAW4AAmI_L.jpg,"[2, 2, 0]",2,n,It’s always so disappointing when you realise one of your favourite insta accounts is run by a twat. https://t.co/cKR3csRITY,"['Sexist', 'Sexist', 'NotHate']"
1063915807313457153,https://twitter.com/user/status/1063915807313457153,http://pbs.twimg.com/tweet_video_thumb/DsPJx6HUUAAoJHD.jpg,"[5, 2, 2]",2,n,@DocBenzedrine Lmao you’re the definition of sjw feminazi https://t.co/ZeXMBkCxaV,"['OtherHate', 'Sexist', 'Sexist']"
1115999678707798016,https://twitter.com/user/status/1115999678707798016,http://pbs.twimg.com/tweet_video_thumb/D3zTyMfUYAIX3fu.jpg,"[0, 2, 2]",2,n,iKON deserves so much better you cunt  @ygent_official https://t.co/Ye2YuprGH0,"['NotHate', 'Sexist', 'Sexist']"
1054278306634313728,https://twitter.com/user/status/1054278306634313728,http://pbs.twimg.com/media/DqGMhL6XgAAKL3r.jpg,"[2, 0, 2]",2,1,"@lovely_hazza91 That's the biggest load of hot shit I've ever heard, you cunt bitch. https://t.co/GLFt4WUK9B","['Sexist', 'NotHate', 'Sexist']"
1050624854578188289,https://twitter.com/user/status/1050624854578188289,http://pbs.twimg.com/media/DpSRtfDV4AAVAhS.jpg,"[2, 2, 0]",2,n,Time for Woman playing victim card in #MeToo  drama. #MeeTooIndia https://t.co/kR95aE8B7f,"['Sexist', 'Sexist', 'NotHate']"
1055273250207473665,https://twitter.com/user/status/1055273250207473665,http://pbs.twimg.com/media/DqUVZTiUcAAJrTR.jpg,"[2, 3, 2]",2,n,i don’t post about this cunt enough https://t.co/I1a9l7bKK3,"['Sexist', 'Homophobe', 'Sexist']"
1059410461085614081,https://twitter.com/user/status/1059410461085614081,http://pbs.twimg.com/media/DrPILGiW4AAYItW.jpg,"[2, 0, 2]",2,n,Got called a Fat Twat for this🤔🤔... So here's a version for the slimmers😉😉.. https://t.co/653XI9JG6Q,"['Sexist', 'NotHate', 'Sexist']"
1107035944924925953,https://twitter.com/user/status/1107035944924925953,http://pbs.twimg.com/media/D1z7UiIXgAA0IHK.jpg,"[2, 2, 0]",2,n,Do you reckon the next word is “cunt”? https://t.co/Qy171m1aoc,"['Sexist', 'Sexist', 'NotHate']"
1115268066600869888,https://twitter.com/user/status/1115268066600869888,http://pbs.twimg.com/ext_tw_video_thumb/1043474698963542016/pu/img/oUaWelY31PFcFmzQ.jpg,"[2, 2, 0]",2,n,https://t.co/AIIfCMTRim   [JAVHD] Yume Aoi Asian with cunt in doggy style is fucked in mouth too https://t.co/aBtk0SzolL,"['Sexist', 'Sexist', 'NotHate']"
1105676703773405184,https://twitter.com/user/status/1105676703773405184,http://pbs.twimg.com/tweet_video_thumb/D1gnGRwXQAQlbcF.jpg,"[2, 2, 0]",2,1,Nobody:  Females🙄: 🎵REAL ASS BITCH GIVE  A FUCK 'BOUT A NIGGA....🎵 https://t.co/FdxsfsQsGq,"['Sexist', 'Sexist', 'NotHate']"
1109622548583583745,https://twitter.com/user/status/1109622548583583745,http://pbs.twimg.com/media/D2YrztNX4AAym2T.jpg,"[0, 2, 2]",2,1,"The cleavage bitch is back ! slutty Shruti , lift her leg and suck her cunt ! https://t.co/DXZ7OvH3qc","['NotHate', 'Sexist', 'Sexist']"
1109776837633327105,https://twitter.com/user/status/1109776837633327105,http://pbs.twimg.com/media/D2a4JncWoAAlL2t.jpg,"[2, 0, 2]",2,0,@PrisonLife4 Sexy MF BIG ASS DICK fuck me nigga😘😘😘 https://t.co/neqi6i4jPr,"['Sexist', 'NotHate', 'Sexist']"
1115152158696058880,https://twitter.com/user/status/1115152158696058880,http://pbs.twimg.com/media/D3nQ82KXkAIJBtU.jpg,"[2, 2, 2]",2,0,My new sub is Italian faggot Mirco. What do you think? Write him at kik ciambiparty https://t.co/s5rL3okPk3,"['Sexist', 'Sexist', 'Sexist']"
1062919201999015936,https://twitter.com/user/status/1062919201999015936,http://pbs.twimg.com/media/DsA_QyaUwAA8_9e.jpg,"[2, 2, 2]",2,n,@IndivisibleNet Another cunt added to the list. https://t.co/yTENC0HAaJ,"['Sexist', 'Sexist', 'Sexist']"
1064243790406287360,https://twitter.com/user/status/1064243790406287360,http://pbs.twimg.com/media/DsT0Bv2UUAERY0i.jpg,"[2, 0, 2]",2,n,HAPPY BIRTHDAY YOU STINKY CUNT 💛 #丁泽仁1119生日快乐 https://t.co/PEpqjLCJob,"['Sexist', 'NotHate', 'Sexist']"
1107085207243501568,https://twitter.com/user/status/1107085207243501568,http://pbs.twimg.com/media/D10oGU6W0AA55bj.jpg,"[2, 2, 0]",2,n,Prepare to have your liberty and independence well and truly devoured as you surrender.  @GMelannia https://t.co/kUug0rWLch,"['Sexist', 'Sexist', 'NotHate']"
1062684383906291712,https://twitter.com/user/status/1062684383906291712,http://pbs.twimg.com/media/Dr9p0DIX4AASRR2.jpg,"[0, 2, 2]",2,n,RYAN YOU FUCKING CUNT https://t.co/xQqifBQSIv,"['NotHate', 'Sexist', 'Sexist']"
1059513126650081281,https://twitter.com/user/status/1059513126650081281,http://pbs.twimg.com/media/DrQlkIBXQAIMSsr.jpg,"[2, 0, 2]",2,n,@domanarian @LondonFF2 i think he got plenty of cunt for the both of us 🐽🐽👊🏻👊🏻@LondonFF2 https://t.co/3X1htJIPdX,"['Sexist', 'NotHate', 'Sexist']"
1116389583665627137,https://twitter.com/user/status/1116389583665627137,http://pbs.twimg.com/media/D342aRRXsAAQUYV.jpg,"[2, 2, 2]",2,1,Full Video: https://t.co/f5Ed8JFr1f Kinky Wife Jayden Jaymes spreading her twat while in heels amp fishnets... https://t.co/rXvfqjR73B,"['Sexist', 'Sexist', 'Sexist']"
1106676086107049984,https://twitter.com/user/status/1106676086107049984,http://pbs.twimg.com/media/D1u0B5nVAAA-Om_.jpg,"[0, 2, 2]",2,0,@pluggedsub Worship my big cock faggot. https://t.co/nYRXgYddRJ,"['NotHate', 'Sexist', 'Sexist']"
1062622000676388864,https://twitter.com/user/status/1062622000676388864,http://pbs.twimg.com/tweet_video_thumb/Dr8xEkFVYAANeen.jpg,"[2, 2, 2]",2,n,@Misha_Show Girl I'm doing me stay out of mine cunt.  I can post much journey as I go https://t.co/9pLLBrgP6q,"['Sexist', 'Sexist', 'Sexist']"
1046202744049033216,https://twitter.com/user/status/1046202744049033216,http://pbs.twimg.com/ext_tw_video_thumb/1046202641036935168/pu/img/qTxgUAlMcQpkQyGy.jpg,"[2, 0, 2]",2,1,https://t.co/AIIfCMTRim  [JAVHD] Sofia Takigawa with big and round tits has hairy twat fucked https://t.co/o5XAtJUWbb,"['Sexist', 'NotHate', 'Sexist']"
1114677352682938369,https://twitter.com/user/status/1114677352682938369,http://pbs.twimg.com/tweet_video_thumb/D3ghI-aWAAE56zK.jpg,"[2, 2, 2]",2,n,If the 😻 good you shouldn’t have to maintain a broke nigga https://t.co/99lkt3ZB5G,"['Sexist', 'Sexist', 'Sexist']"
1055115783884410880,https://twitter.com/user/status/1055115783884410880,http://pbs.twimg.com/media/DqSGNWUX0AARsHm.jpg,"[5, 2, 2]",2,n,Beautiful photo with a cunt 🔴⚫ https://t.co/kgHWOSoYHX,"['OtherHate', 'Sexist', 'Sexist']"
1113705565627256833,https://twitter.com/user/status/1113705565627256833,http://pbs.twimg.com/media/D3StT3pWsAArGIz.jpg,"[0, 2, 2]",2,0,Watch it: https://t.co/hEKi1lSej4 Precious little blonde cunt is getting nailed by dark-haired guy... https://t.co/a08kdolChH,"['NotHate', 'Sexist', 'Sexist']"
1114247266280386560,https://twitter.com/user/status/1114247266280386560,http://pbs.twimg.com/media/D3aZ-rVXoAEFJWl.jpg,"[2, 2, 1]",2,n,@mf04dalb @mitchoo_o I stan taylor “white cunt” swift until I die https://t.co/iUkkbE9ork,"['Sexist', 'Sexist', 'Racist']"
1113659035062915074,https://twitter.com/user/status/1113659035062915074,http://pbs.twimg.com/media/D3SC_OxV4AUK3xW.jpg,"[2, 2, 0]",2,1,She makes this big ol dyke so happy https://t.co/rOvNGgz3Ca,"['Sexist', 'Sexist', 'NotHate']"
1109425268257636353,https://twitter.com/user/status/1109425268257636353,http://pbs.twimg.com/media/D2V4ZXiWwAEtAuo.jpg,"[0, 2, 2]",2,n,21st March for ‘Badge of the Day’ ... This was the scabby cunt from the Miners Strike of 1984/85. https://t.co/ww67qHUT0h,"['NotHate', 'Sexist', 'Sexist']"
1115307186719264768,https://twitter.com/user/status/1115307186719264768,http://pbs.twimg.com/ext_tw_video_thumb/1115307019630673926/pu/img/AaK8GYDVpdCSqGW9.jpg,"[0, 2, 2]",2,n,Riding the nut out that nigga dick with that big oiled up booty https://t.co/A0KEu3wuZW,"['NotHate', 'Sexist', 'Sexist']"
